PID,EVENT NAME,SIZE,NUM,UTime,STime,NVCSW,NIVCSW,ENTER TIME, RETURN TIME, TOTAL TIME
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.18
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.17
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.23
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.29
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.22
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.28
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.27
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.28
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.31
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.27
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551807.68, 1660551807.68, 0.29
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.32
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.26
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.26
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.31
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.27
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.68, 1660551807.68, 0.27
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.32
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551807.69, 1660551807.69, 0.27
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.26
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.31
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.27
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.27
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.31
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.26
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.32
1365956, b'replicationFeedSlaves', 0, 0, 4.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.28
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.22
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.19
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.22
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.23
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.23
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.25
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.20
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.29
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.23
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.24
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.69, 1660551807.69, 0.23
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.28
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.22
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.25
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.18
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.26
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.21
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.19
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.70, 1660551807.70, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.71, 1660551807.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.72, 1660551807.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.73, 1660551807.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551807.74, 1660551807.74, 0.11
